"","MUC9905","MUC9906","MUC9907","MUC9908","MUC9909","MUC9910","MUC9911","MUC9912","MUC9913","MUC9914","MUC9915","MUC9916","MUC9917","MUC9918","MUC9919","MUC9920","MUC9921","MUC9922","MUC9923","MUC9924","MUC9925","MUC9926","MUC9927","MUC9928","MUC9929","MUC9930","MUC9931","MUC9932","MUC9933","MUC9934","MUC9935","MUC9936","MUC9937","MUC9938","MUC9939","MUC9940"
"ENSMUSG00000082902",0,0,0,0,0,0.786787991345015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69637777424251,0,0,0,0,0,0,0,0,0,2.09553693747747,0,0,0,2.47090710987748,0
"ENSMUSG00000082907",1.03119367057219,0,0,1.61283104368499,0.685915445652946,0.786787991345015,1.39461989515111,0,0,0,0.811509083265643,1.81444115008194,0,0.736654871838892,0.812057231400249,0.903293455339362,2.1054030481696,0,0,0.879116849969866,0.848188887121256,0,0.880848962062814,2.60501584540756,1.08777582967151,0,1.23009287202991,1.03376080820685,3.69049460370407,0,0,1.44917015183806,1.08087390263989,1.98930264448569,103.778098614854,99.1781250093948
"ENSMUSG00000082908",127.868015150951,75.544001255615,133.186511062136,157.251026759287,120.035202989265,131.393594554617,115.753451297542,42.1065975704649,34.8190183650091,45.4777125748504,45.444508662876,136.083086256145,148.669566734815,155.434177958006,193.269621073259,126.461083747511,162.817835725116,81.9417969408067,67.7617496381908,65.93376374774,67.0069220825792,139.587146606895,155.910266285118,149.354241803367,79.4076355660201,54.2603957778668,78.7259438099145,149.895317189993,177.143740977795,158.217563872632,148.783122560901,63.7634866808746,96.1977773349503,19.8930264448569,0,0
"ENSMUSG00000082912",1.03119367057219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23009287202991,0,0,0,0,0,0,0,1.23545355493874,0
"ENSMUSG00000082915",0,0.839377791729055,0,0,0,0,0,0,0,0,1.62301816653129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47090710987748,4.57745192351053
"ENSMUSG00000082917",0,2.51813337518717,0,1.61283104368499,2.05774633695884,2.36036397403504,0.697309947575556,2.93766959793941,2.32126789100061,3.24840804106075,0.811509083265643,1.81444115008194,0,0.736654871838892,0,3.61317382135745,0,1.01162712272601,0.903489995175877,0.879116849969866,4.24094443560628,1.56839490569545,0,0,1.08777582967151,1.17957382125797,1.23009287202991,1.03376080820685,2.76787095277805,0.739334410619776,6.28661081243242,7.2458507591903,2.16174780527978,0.994651322242843,14.8254426592649,19.835625001879
"ENSMUSG00000082920",0,3.35751116691622,3.76233082096429,14.5154793931649,8.91690079348829,21.2432757663154,9.76233926605779,2.93766959793941,8.12443761850212,0,4.05754541632821,9.07220575040969,5.12653678395914,16.9430620522945,17.8652590908055,15.3559887407691,5.61440812845227,7.08138985908206,5.42093997105526,9.67028534966853,13.5710221939401,4.70518471708636,11.4510365068166,11.2884019967661,9.78998246704357,3.53872146377392,7.38055723217948,8.2700864656548,20.2977203203724,21.4406979079735,10.4776846873874,0,15.1322346369585,9.94651322242843,9.88362843950993,25.9388942332263
"ENSMUSG00000082922",2.06238734114437,24.3419559601426,18.0591879406286,31.4502053518573,15.7760552500177,12.5886078615202,12.55157905636,11.7506783917576,13.9276073460036,38.980896492729,17.0416907485785,20.8660732259423,17.4302250654611,15.4697523086167,18.6773163222057,19.872456017466,12.6324182890176,11.1278983499861,21.6837598842211,25.4943886491261,10.1782666454551,8.626171981325,15.8552813171307,13.0250792270378,7.61443080770055,12.9753120338377,6.15046436014957,16.5401729313096,25.8334622259285,8.13267851681754,12.5732216248648,13.0425313665425,11.8896129290388,18.898375122614,7583.21392021399,8649.85831812706
"ENSMUSG00000019494",5142.5628351435,4065.94602313554,5101.72059322757,4528.82957066746,5290.46583232117,4365.88656397349,5300.2529115218,4360.4809065414,5877.45030001353,4157.96229255776,5672.44849202684,5700.97409355745,6795.73716081623,6383.114464484,5664.09918901674,5131.61011978291,5143.49964667834,6708.09945079617,5792.27435907255,5213.16292032131,5970.40157644652,5014.15851350837,5459.50186686532,4887.87806459973,5348.5937544948,5093.39976019193,5619.06423943264,7289.0474586665,6717.62280239233,4833.02904222148,4996.80782741503,4940.22104761594,6382.56039508856,5757.04185314158,0,0
"ENSMUSG00000082924",0,0,2.25739849257857,0,0,0.786787991345015,0,0,0,3.24840804106075,0,0,1.02530735679183,0.736654871838892,0,0,0,0,0,0,0,0,0.880848962062814,0,0,0,0,1.03376080820685,0.922623650926017,0,0,0,0,0,13.5899891043261,12.2065384626947
"ENSMUSG00000082925",6.18716202343312,0,3.76233082096429,0,1.37183089130589,3.14715196538006,7.67040942333112,1.95844639862627,6.96380367300182,0,1.62301816653129,2.72166172512291,0,0,4.06028615700125,0,0,11.1278983499861,5.42093997105526,3.51646739987947,3.39275554848502,2.35259235854318,0,1.73667723027171,2.17555165934302,2.35914764251595,11.0708358482692,2.0675216164137,3.69049460370407,0,0,2.89834030367612,8.64699122111913,2.98395396672853,0,7.62908653918421
"ENSMUSG00000082926",7.21835569400531,7.5544001255615,2.25739849257857,0,0.685915445652946,3.14715196538006,1.39461989515111,1.95844639862627,0,12.993632164243,3.24603633306257,0.907220575040969,2.05061471358365,3.68327435919446,1.6241144628005,0,2.1054030481696,0,0,3.51646739987947,0.848188887121256,3.13678981139091,0,0,0,5.89786910628986,0,3.10128242462055,0,0,0,1.44917015183806,0,0,1.23545355493874,0
"ENSMUSG00000082927",1.03119367057219,0.839377791729055,0,0,0,0,0,0,0,0,0,1.81444115008194,2.05061471358365,2.94661948735557,0,1.80658691067872,0.701801016056534,0,0,0,0.848188887121256,0,0.880848962062814,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082929",0,0,0,0,0,0,0.697309947575556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082930",2.06238734114437,0,0,0.806415521842496,0,0,0,0,0,0,0,0,0,0,0,0.903293455339362,0,0,0,0,0,0,0.880848962062814,0,0,0,0,0,0,0,0,0,0,0,38.299060203101,41.1970673115947
"ENSMUSG00000082931",48.4661025168928,43.6476451699109,36.1183758812572,45.1592692231798,23.3211251522001,30.6847316624556,27.8923979030223,20.5636871855759,23.2126789100061,42.2293045337897,25.9682906645006,52.6187933523762,46.1388310556322,40.516017951139,12.992915702404,34.3251513028957,32.9846477546571,44.5115933999444,33.4291298215075,30.7690897489453,28.8384221621227,25.878515943975,29.9488647101357,35.60188322057,22.8432924231017,17.6936073188696,27.0620431846581,27.911541821585,44.2859352444488,42.1420614053273,23.0509063122522,42.0259344033037,37.8305865923962,28.8448883450424,3.70636066481622,6.10326923134737
"ENSMUSG00000082932",2.06238734114437,0,0,0.806415521842496,2.74366178261178,3.14715196538006,1.39461989515111,0.979223199313137,2.32126789100061,0,0,0,0,0,4.8723433884015,1.80658691067872,2.80720406422613,0,1.80697999035175,0,2.54456666136377,0,2.64254688618844,2.60501584540756,4.35110331868603,0,1.23009287202991,0,0,0,1.04776846873874,4.34751045551418,3.24262170791967,4.97325661121422,0,0
"ENSMUSG00000082934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08777582967151,0,0,0,0,0,0,0,0,0,2.47090710987748,4.57745192351053
"ENSMUSG00000082935",1.03119367057219,0,3.76233082096429,0.806415521842496,2.05774633695884,0.786787991345015,2.09192984272667,4.89611599656569,2.32126789100061,0,8.92659991592207,0,0,0,0.812057231400249,0,0,3.03488136817803,0.903489995175877,0,2.54456666136377,1.56839490569545,1.76169792412563,2.60501584540756,3.26332748901452,0,1.23009287202991,0,1.84524730185203,0.739334410619776,1.04776846873874,4.34751045551418,1.08087390263989,1.98930264448569,176147.261502501,197825.265595662
"ENSMUSG00000019505",104033.004649346,85702.15129112,106684.652759263,91399.9416611503,96328.5933566084,86360.2102940029,103322.506862113,120395.49235555,156362.926405692,102428.802350727,130886.677021749,113181.210059811,132677.847890933,116546.903928503,118466.969202825,109973.268307201,115208.356596857,162907.373708183,132349.538923329,131056.981759808,142555.106258469,98727.3225237175,99653.9664740145,94797.3949529964,141445.666683846,135123.719946565,136628.875482107,149524.197059847,120934.74029243,106325.899594462,112238.006139762,118234.894348164,149609.1612339,139708.72472223,8.64817488457119,10.6807211548579
"ENSMUSG00000082936",8.2495493645775,5.87564454210339,5.26726314935,12.0962328276374,4.80140811957062,18.0961238009353,7.67040942333112,8.81300879381824,8.12443761850212,9.74522412318224,4.05754541632821,5.44332345024582,6.15184414075096,3.68327435919446,3.248228925601,5.41976073203617,11.2288162569045,4.04650849090404,17.1663099083417,2.6373505499096,10.1782666454551,3.92098726423864,11.4510365068166,8.68338615135855,6.52665497802905,7.07744292754784,3.69027861608974,8.2700864656548,1.84524730185203,10.3506817486769,5.23884234369368,7.2458507591903,2.16174780527978,9.94651322242843,0,0
"ENSMUSG00000082938",0,0,2.25739849257857,0,0,0,0,0,0,6.49681608212149,0,0,0,0,0,0,0,5.05813561363005,0,0,0,0,0,0,0,0,0,0,2.76787095277805,0,0,0,0,0,0,0
"ENSMUSG00000082940",0,0,0,0,0,0,0,0,1.1606339455003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05163461567368
"ENSMUSG00000082941",1.03119367057219,1.67875558345811,0,4.03207760921248,1.37183089130589,0.786787991345015,0.697309947575556,0.979223199313137,0,6.49681608212149,0,0.907220575040969,1.02530735679183,0.736654871838892,1.6241144628005,0.903293455339362,2.80720406422613,1.01162712272601,1.80697999035175,3.51646739987947,1.69637777424251,1.56839490569545,0.880848962062814,2.60501584540756,0,4.71829528503189,1.23009287202991,2.0675216164137,0.922623650926017,0.739334410619776,1.04776846873874,0,4.32349561055956,1.98930264448569,0,1.52581730783684
"ENSMUSG00000082945",0,0,0,0,0.685915445652946,1.57357598269003,2.78923979030223,0,0,3.24840804106075,0,0.907220575040969,0,0.736654871838892,0.812057231400249,0,0.701801016056534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08087390263989,1.98930264448569,0,0
"ENSMUSG00000082947",2.06238734114437,0,0,0.806415521842496,1.37183089130589,0,0,0,0,0,1.62301816653129,0,0,2.20996461551668,0,0,0,0,0.903489995175877,0,0.848188887121256,0.784197452847727,0,0,1.08777582967151,1.17957382125797,0,0,0.922623650926017,0.739334410619776,0,1.44917015183806,0,1.98930264448569,0,0
"ENSMUSG00000082949",0,0,0.752466164192858,0,0,0.786787991345015,0,0,0,3.24840804106075,0,0,0,0,0,0,0,2.02325424545202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082950",0,0,0,0.806415521842496,0,0,0,0,1.1606339455003,0,0,0,1.02530735679183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082951",0,0,0,0,0,0,0,0.979223199313137,0,0,0,0,0,0.736654871838892,0,0,0,1.01162712272601,0,0,0,0,0,0.868338615135855,0,0,0,0,0,0,0,0,0,0,2.47090710987748,4.57745192351053
"ENSMUSG00000082952",0,1.67875558345811,0.752466164192858,0.806415521842496,0.685915445652946,1.57357598269003,0,0,0,0,0.811509083265643,1.81444115008194,1.02530735679183,1.47330974367778,0.812057231400249,2.70988036601808,0.701801016056534,0,0,0,0,0,0.880848962062814,1.73667723027171,1.08777582967151,1.17957382125797,0,0,3.69049460370407,5.17534087433843,1.04776846873874,1.44917015183806,4.32349561055956,4.97325661121422,2463.49438854785,1881.33274056283
"ENSMUSG00000019518",1099.25245282995,1397.56402322888,1375.50814814454,1572.51026759287,1233.275971284,1269.87581803085,1086.40889832272,1012.51678808978,893.688138035233,984.267636441406,899.152064258332,1888.8332372353,1830.17363187341,2060.42367653338,1533.16405288367,1491.33749476529,1663.26840805398,1073.3363772123,1183.5718936804,1443.50986765052,1120.45751988718,1284.51542776458,1363.55419327324,1259.09099194699,900.678386968008,1073.41217734476,829.082595748162,1884.54595336109,2013.16480632057,1728.56385202904,1608.32459951396,1126.00520797817,1407.29782123714,1246.29810677028,0,3.05163461567368
"ENSMUSG00000082953",0,0,0,0,0,0,0,1.95844639862627,0,0,0,0,0,0,0,0,0,0,0,0,1.69637777424251,0,0,0,0,0,0,0,0,0,0,0,0,1.98930264448569,0,1.52581730783684
"ENSMUSG00000082954",1.03119367057219,0,0,0,0,0,0.697309947575556,0.979223199313137,0,0,0,0,4.10122942716731,0,0,0,0,1.01162712272601,0,0,0,0,0,0,3.26332748901452,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701801016056534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082956",1.03119367057219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05813561363005,2.71046998552763,0,0,0,0,0,2.17555165934302,0,0,0,0,0,0,1.44917015183806,4.32349561055956,0,0,0
"ENSMUSG00000082957",0,0,0,0,0,0,0,0,0,0,0,0,0,0.736654871838892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44917015183806,0,0.994651322242843,0,0
"ENSMUSG00000082960",0,0,0,0,0,0,0,0,0,0,0,0,1.02530735679183,0,0,3.61317382135745,0,0,0,0,0,0,0,0,0,0,0,1.03376080820685,0,0,1.04776846873874,0,0,0,2.47090710987748,0
"ENSMUSG00000082961",0,0,0.752466164192858,0.806415521842496,0,2.36036397403504,1.39461989515111,0,0,0,0,0,2.05061471358365,0,0,0,1.40360203211307,0,0,3.51646739987947,0.848188887121256,1.56839490569545,0,0,0,0,0,0,0,0,1.04776846873874,0,0,0,2.47090710987748,0
"ENSMUSG00000082962",0,0,1.50493232838572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75823369993973,1.69637777424251,0,0,0,0,0,0,0,0,1.47866882123955,0,0,2.16174780527978,0,0,0
"ENSMUSG00000082963",2.06238734114437,1.67875558345811,0.752466164192858,0,0.685915445652946,1.57357598269003,1.39461989515111,0,0,0,0,0,1.02530735679183,0.736654871838892,1.6241144628005,1.80658691067872,1.40360203211307,0,0.903489995175877,1.75823369993973,0,0,1.76169792412563,0.868338615135855,0,0,1.23009287202991,2.0675216164137,3.69049460370407,0,0,0,0,0.994651322242843,1.23545355493874,4.57745192351053
"ENSMUSG00000082964",1.03119367057219,2.51813337518717,2.25739849257857,0.806415521842496,2.05774633695884,0.786787991345015,0.697309947575556,0,1.1606339455003,6.49681608212149,3.24603633306257,0.907220575040969,1.02530735679183,0.736654871838892,6.49645785120199,2.70988036601808,2.1054030481696,4.04650849090404,0.903489995175877,5.2747010998192,4.24094443560628,4.70518471708636,0,5.21003169081513,0,0,0,3.10128242462055,0.922623650926017,4.43600646371866,4.19107387495495,5.79668060735224,0,7.95721057794274,376.813334256316,416.548125039458
"ENSMUSG00000019528",592.936360579008,505.305430620891,529.736179591772,640.293924342942,825.156281120494,687.652704435543,499.971232411674,174.301729477738,177.576993661546,315.095579982892,374.105687385461,567.012859400606,550.590050597211,573.117490290658,908.692041936879,700.052427888005,673.027174398216,129.488271708929,87.6385295320601,127.471943245631,291.776977169712,651.668083316461,739.913128132764,506.241412624203,124.006444582552,138.010137087183,111.938451354722,577.872291787629,634.7650718371,785.173144078203,801.542878585133,133.323653969101,161.050211493344,158.149560236612,17.2963497691424,12.2065384626947
"ENSMUSG00000082965",16.499098729155,8.39377791729055,9.78206013450715,11.2898173057949,13.7183089130589,7.86787991345015,11.1569591612089,9.79223199313137,9.28507156400242,22.7388562874252,15.4186725820472,9.97942632545066,8.20245885433462,11.0498230775834,4.8723433884015,9.93622800873298,8.4216121926784,8.09301698180807,10.8418799421105,17.5823369993973,6.78551109697004,13.3313566984114,6.1659427344397,9.5517247664944,7.61443080770055,11.7957382125797,13.531021592329,7.23632565744795,12.9167311129642,8.13267851681754,12.5732216248648,11.5933612147045,10.8087390263989,11.9358158669141,0,0
"ENSMUSG00000082966",0,0,0,0.806415521842496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23545355493874,0
"ENSMUSG00000082967",0,0,0,0,0,0,0.697309947575556,0,0,0,0,0,0,0,0,0.903293455339362,0.701801016056534,0,0,0,0,0,0,0,0,1.17957382125797,0,0,0,0,0,0,0,0,0,1.52581730783684
"ENSMUSG00000082968",1.03119367057219,1.67875558345811,0,2.41924656552749,0.685915445652946,4.72072794807009,2.09192984272667,2.93766959793941,2.32126789100061,0,7.30358174939078,0.907220575040969,1.02530735679183,0.736654871838892,0.812057231400249,0,0,0,3.61395998070351,1.75823369993973,0,1.56839490569545,0.880848962062814,0.868338615135855,1.08777582967151,2.35914764251595,3.69027861608974,1.03376080820685,0.922623650926017,0,0,1.44917015183806,0,0.994651322242843,13.5899891043261,15.2581730783684
"ENSMUSG00000082969",2.06238734114437,9.23315570901961,0.752466164192858,13.7090638713224,12.346478021753,15.7357598269003,9.06502931848223,8.81300879381824,6.96380367300182,16.2420402053037,16.2301816653129,8.16498517536872,3.07592207037548,2.94661948735557,8.93262954540274,11.7428149194117,8.4216121926784,14.1627797181641,8.1314099565829,17.5823369993973,16.1155888553039,5.48938216993409,8.80848962062814,7.81504753622269,3.26332748901452,4.71829528503189,7.38055723217948,8.2700864656548,4.61311825463009,11.0900161592966,7.33437928117115,17.3900418220567,14.0513607343186,18.898375122614,6.1772677746937,6.10326923134737
"ENSMUSG00000082971",2.06238734114437,2.51813337518717,1.50493232838572,6.45132417473997,3.42957722826473,2.36036397403504,2.09192984272667,1.95844639862627,1.1606339455003,0,2.43452724979693,9.07220575040969,9.22776621112645,11.7864779494223,5.68440061980175,6.32305418737553,7.71981117662187,3.03488136817803,0,2.6373505499096,0,1.56839490569545,3.52339584825126,6.07837030595098,1.08777582967151,5.89786910628986,1.23009287202991,13.4388905066891,5.5357419055561,11.0900161592966,4.19107387495495,4.34751045551418,4.32349561055956,4.97325661121422,0,0
"ENSMUSG00000082974",0,0,0.752466164192858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879116849969866,0,0,0,0,0,0,0,0,0,0,0,1.44917015183806,0,0,0,0
"ENSMUSG00000082977",0,0,0,0,0,0.786787991345015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082978",0,0,0.752466164192858,0.806415521842496,0,0,0.697309947575556,0,3.48190183650091,0,0,0,1.02530735679183,0,1.6241144628005,0,1.40360203211307,0,0,1.75823369993973,0,0.784197452847727,0,0,0,0,0,0,0.922623650926017,0,0,0,1.08087390263989,0,30.8863388734685,24.4130769253895
"ENSMUSG00000082980",4.12477468228875,7.5544001255615,5.26726314935,8.06415521842496,6.17323901087651,3.93393995672507,10.4596492136333,10.7714551924445,8.12443761850212,32.4840804106075,19.4762179983754,6.35054402528679,2.05061471358365,5.89323897471113,6.49645785120199,2.70988036601808,6.3162091445088,5.05813561363005,18.0697999035175,8.79116849969866,11.8746444196976,6.27357962278182,7.04679169650252,6.07837030595098,15.2288616154011,10.6161643913218,13.531021592329,3.10128242462055,5.5357419055561,0.739334410619776,1.04776846873874,15.9408716702186,6.48524341583934,9.94651322242843,34.5926995382847,41.1970673115947
"ENSMUSG00000001166",11.3431303762941,12.5906668759358,24.8313834183643,6.45132417473997,7.5450699021824,20.4564877749704,19.5246785321156,24.4805799828284,23.2126789100061,0,8.92659991592207,6.35054402528679,4.10122942716731,5.15658410287224,10.5567440082032,18.0658691067872,8.4216121926784,24.2790509454242,24.3942298697487,11.4285190496083,21.2047221780314,21.1733312268886,26.4254688618844,14.7617564573095,26.1066199121162,27.1301978889334,23.3717645685684,11.3713688902754,3.69049460370407,5.17534087433843,5.23884234369368,10.1441910628664,23.7792258580776,13.9251185113998,150.725333702526,161.736634630705
"ENSMUSG00000019539",1187.93510849916,1098.74552937333,1112.89745684124,1390.26035965646,2366.40828750266,2006.30937792979,1469.92936948927,186.052407869496,191.50460100755,295.605131736528,279.970633726647,1163.96399777756,1165.77446467231,1329.6620436692,2054.50479544263,1839.10547507094,2000.83469677718,64.7441358544646,70.4722196237184,134.50487804539,102.630855341672,1388.81368899332,2000.40799284465,1659.39509352462,201.238528489229,213.502861647693,194.354673780726,1362.49674521663,1297.20885320198,1940.01349346629,1875.50555904234,53.6192956180082,42.1540822029557,106.427691479984,1.23545355493874,0
"ENSMUSG00000082981",0,0.839377791729055,0,0,0,1.57357598269003,0,0,0,0,0,0,0,0.736654871838892,1.6241144628005,0,0,2.02325424545202,0,0,2.54456666136377,0,0,0,1.08777582967151,0,0,0,0.922623650926017,0,0,0,1.08087390263989,0,0,0
"ENSMUSG00000082983",0,0,0,0.806415521842496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69637777424251,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1190819944487,6.10326923134737
"ENSMUSG00000082985",3.09358101171656,2.51813337518717,0,0.806415521842496,3.42957722826473,3.14715196538006,5.57847958060445,5.87533919587882,2.32126789100061,16.2420402053037,17.8531998318441,0,1.02530735679183,0.736654871838892,1.6241144628005,0,0.701801016056534,3.03488136817803,4.51744997587939,0.879116849969866,5.93732220984879,0,2.64254688618844,4.34169307567927,6.52665497802905,4.71829528503189,7.38055723217948,0,0.922623650926017,2.95733764247911,0,1.44917015183806,2.16174780527978,4.97325661121422,2.47090710987748,6.10326923134737
"ENSMUSG00000082986",2.06238734114437,2.51813337518717,2.25739849257857,0.806415521842496,3.42957722826473,2.36036397403504,1.39461989515111,3.91689279725255,0,0,2.43452724979693,4.53610287520485,6.15184414075096,2.94661948735557,1.6241144628005,2.70988036601808,5.61440812845227,0,0.903489995175877,2.6373505499096,0,1.56839490569545,5.28509377237689,1.73667723027171,1.08777582967151,3.53872146377392,2.46018574405983,0,3.69049460370407,2.95733764247911,2.09553693747747,7.2458507591903,5.40436951319945,3.97860528897137,0,0
"ENSMUSG00000082987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879116849969866,0,0,0,0,0,0,0,0,0,1.47866882123955,0,0,0,0,2.47090710987748,0
"ENSMUSG00000082988",0,0,1.50493232838572,0,0,0,2.09192984272667,0,0,0,0,0,3.07592207037548,2.20996461551668,0,0,1.40360203211307,0,2.71046998552763,0,0,0,0,0,0,0,0,0,1.84524730185203,2.21800323185933,0,0,0,0,0,0
"ENSMUSG00000082989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848188887121256,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1799782086523,16.7839903862053
"ENSMUSG00000082990",20.6238734114437,25.1813337518717,15.80178944805,29.0309587863299,18.5197170326295,36.9790355932157,18.1300586369645,11.7506783917576,13.9276073460036,22.7388562874252,11.361127165719,28.1238378262701,19.4808397790447,19.1530266678112,27.6099458676085,17.1625756514479,28.7738416583179,19.2209153317942,16.2628199131658,21.0988043992768,12.7228333068188,14.1155541512591,12.3318854688794,22.5768039935322,10.8777582967151,16.5140334976116,24.6018574405983,18.6076945477233,20.2977203203724,18.4833602654944,20.9553693747747,27.5342328849231,22.6983519554377,14.9197698336426,1.23545355493874,0
"ENSMUSG00000082991",1.03119367057219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994651322242843,0,0
"ENSMUSG00000082994",0,0,0,0,0,0,0,0.979223199313137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.31549990658,1307.62543281617
"ENSMUSG00000019558",499.097736556939,725.222412053904,573.379217114957,581.42559124844,551.476018304968,560.193049837651,717.531936055247,773.586327457379,731.199385665191,883.566987168523,756.326465603579,512.579624898148,566.99496830588,525.23492362113,484.798167145949,562.751822676422,526.3507620424,702.06922317185,855.605025431556,693.623194626225,721.808742940189,645.39450369368,561.981637796076,716.37935748708,549.326793984111,632.251568194274,557.232071029551,479.665015007978,456.698707208378,446.557984014345,575.224889337566,792.696073055418,698.244541105369,748.972445648861,3.70636066481622,4.57745192351053
"ENSMUSG00000082996",0,1.67875558345811,1.50493232838572,4.83849313105498,3.42957722826473,1.57357598269003,2.09192984272667,4.89611599656569,0,9.74522412318224,4.05754541632821,4.53610287520485,1.02530735679183,3.68327435919446,2.43617169420075,2.70988036601808,2.80720406422613,1.01162712272601,0,7.03293479975893,1.69637777424251,0.784197452847727,1.76169792412563,1.73667723027171,1.08777582967151,0,0,4.1350432328274,1.84524730185203,2.21800323185933,8.38214774990989,5.79668060735224,2.16174780527978,1.98930264448569,0,0
"ENSMUSG00000082997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868338615135855,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082998",1.03119367057219,0,0,0.806415521842496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848188887121256,0,0.880848962062814,0,0,0,0,0,0,0,0,2.89834030367612,0,0,0,0
"ENSMUSG00000083000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701801016056534,0,0,0,0,0,0,0,0,1.17957382125797,0,0,0,0,0,0,0,0,0,1.52581730783684
"ENSMUSG00000083001",0,0,0,0,0,0,0,0,0,0,0,0.907220575040969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47090710987748,1.52581730783684
"ENSMUSG00000083004",1.03119367057219,0,0,1.61283104368499,0.685915445652946,0,1.39461989515111,0,3.48190183650091,0,0,0,0,0,0,3.61317382135745,0,2.02325424545202,0,2.6373505499096,0,0,0,3.47335446054342,0,0,0,0,0,0,1.04776846873874,5.79668060735224,0,0,4.94181421975496,3.05163461567368
"ENSMUSG00000083006",4.12477468228875,1.67875558345811,5.26726314935,0.806415521842496,0.685915445652946,4.72072794807009,2.09192984272667,8.81300879381824,1.1606339455003,6.49681608212149,0,5.44332345024582,7.17715149754279,3.68327435919446,0.812057231400249,1.80658691067872,4.2108060963392,4.04650849090404,0.903489995175877,2.6373505499096,2.54456666136377,1.56839490569545,0.880848962062814,4.34169307567927,1.08777582967151,1.17957382125797,0,1.03376080820685,1.84524730185203,3.69667205309888,4.19107387495495,1.44917015183806,1.08087390263989,0.994651322242843,0,1.52581730783684
"ENSMUSG00000083007",1.03119367057219,0.839377791729055,0.752466164192858,0.806415521842496,0,0,4.18385968545334,0.979223199313137,1.1606339455003,0,0,0,1.02530735679183,2.20996461551668,0.812057231400249,0,0.701801016056534,2.02325424545202,0,0,2.54456666136377,0.784197452847727,1.76169792412563,0.868338615135855,4.35110331868603,0,0,1.03376080820685,0.922623650926017,0.739334410619776,3.14330540621621,0,2.16174780527978,0,0,0
"ENSMUSG00000083008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812057231400249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88362843950993,9.15490384702106
"ENSMUSG00000083009",2.06238734114437,0,3.00986465677143,0.806415521842496,2.74366178261178,0.786787991345015,4.18385968545334,2.93766959793941,3.48190183650091,6.49681608212149,5.6805635828595,5.44332345024582,3.07592207037548,0.736654871838892,4.8723433884015,6.32305418737553,1.40360203211307,2.02325424545202,2.71046998552763,6.15381794978906,9.33007775833381,1.56839490569545,0,2.60501584540756,0,2.35914764251595,2.46018574405983,2.0675216164137,0.922623650926017,4.43600646371866,6.28661081243242,4.34751045551418,8.64699122111913,4.97325661121422,721.504876084225,468.425913505911
