"","MUC9905","MUC9906","MUC9907","MUC9908","MUC9909","MUC9910","MUC9911","MUC9912","MUC9913","MUC9914","MUC9915","MUC9916","MUC9917","MUC9918","MUC9919","MUC9920","MUC9921","MUC9922","MUC9923","MUC9924","MUC9925","MUC9926","MUC9927","MUC9928","MUC9929","MUC9930","MUC9931","MUC9932","MUC9933","MUC9934","MUC9935","MUC9936","MUC9937","MUC9938","MUC9939","MUC9940"
"ENSMUSG00000036093",12.8078591173743,12.8739150352856,12.7466969268588,12.8902541082106,12.3398719686748,12.2010038530447,12.3195378024132,13.7017315103528,13.810389309221,12.0055473636781,12.7090654989364,13.0165934840954,13.0280106602262,13.1146878423705,12.6415191270452,12.5467164012942,12.4970047918226,13.4667444714158,13.207685830123,12.9811640400352,13.0582423209111,13.0584702778322,12.5923513792848,12.1608312724208,13.6372044894671,13.685343842424,13.780915133563,13.0911968627992,13.0727215356516,12.7189827590123,12.4268761774016,13.0717838898028,13.4849334512477,12.8269217018535,8.02804506062988,8.29422418966299
"ENSMUSG00000036095",9.27296856456299,9.35770772110049,9.30261237848557,9.37496985342587,10.2281088609526,10.2525094291501,9.50792668557521,7.51728592710526,7.53154802605399,7.11387883318931,7.9458983482749,9.13373681969055,9.16399275634022,9.06781448671065,10.6707019689055,10.4070208439867,10.3016927336775,7.28113338747013,7.06934044557067,8.03201059922071,7.90066667699771,9.37635608821451,10.0256284507089,9.80146869360401,7.16783315845437,7.27457497827796,7.42019349128504,9.33529375019613,9.2032313937154,10.3994871592556,10.4461958722092,7.28315453121812,7.42739041444816,8.05492344724931,12.7660373347425,12.8639354455593
"ENSMUSG00000036097",11.6985580167957,11.7529887506544,11.6369570978573,11.968327662429,11.7473289572216,11.7278730648735,11.9050383001954,11.9078522362767,11.812270806619,12.232675837248,12.1830412101827,12.0327933370321,12.1238040768482,12.2015842415873,11.6838057135632,11.6187634901974,11.5044680390265,11.6156684174918,11.8352322164427,12.0596557160142,12.088244154041,11.939406534144,11.8221227217554,11.8456996312077,11.863391172313,11.9552117265328,11.9356028988635,12.0646503379806,12.0829790563532,11.7008189334465,11.6349758543283,11.9523288680927,11.7527682988482,12.0615470024973,8.43567749149042,8.42259406158647
"ENSMUSG00000036098",7.99545384730213,8.00544494938394,7.76789169244839,8.0049606102353,7.90321314989145,7.94428487463017,7.91290626120144,7.87011212603112,7.72760814140241,7.96272345085263,7.51741086942578,7.90101490577723,8.12684746553676,7.81670795686177,7.76917711761636,7.94694304017003,7.78741175858512,7.65994750659564,7.79789599189315,8.03201059922071,7.94613464485766,7.87305533616523,7.81843897404388,7.77380254542223,7.60803208831759,7.7375890198561,7.83063523547953,7.92476952628499,7.95927287047088,7.90783822769078,7.89842838132169,7.64865681458053,7.79850824727302,7.87938355410444,12.9898940338514,12.8612142425964
"ENSMUSG00000036099",11.3045013029361,11.4331958406515,11.5539626724126,11.2682948342507,11.3565307790126,11.4777965900724,11.6464023889185,12.6344595139844,12.5224449446242,12.4905940787847,12.4676950864427,11.0648892572799,11.05438422849,10.9156481641103,11.1028540717823,11.1731371453892,11.2014700590252,12.1949294983394,12.2730597671171,12.1413239049024,12.1316458325887,11.3627094297296,11.4288978058026,11.7235272412281,12.5138508205773,12.5289331053608,12.5365192881071,11.026458503647,10.8348215773118,11.2117922885242,11.2261860003496,12.329615140812,12.1822634262319,12.2502828395667,8.4305859979873,8.55468783059565
"ENSMUSG00000036103",8.33542536733113,8.36670878149028,8.28258858799369,8.26575046219652,8.51946280598029,8.57493847190059,8.43023984185086,8.15720811580254,8.21064442896201,8.46386685144468,8.30795615342342,8.51980676572473,8.52362173119748,8.53988090371706,8.88108546412626,8.88281571644661,8.89547153662326,8.10423610756378,8.27232153363713,8.25223306405586,8.15153773784361,8.25029269680219,8.41999339649391,8.46522113360636,7.98645799761893,8.06287044701074,8.15830582256258,8.3613864386658,8.60340569245714,9.05932852342481,8.9681287764972,8.16929416057077,8.03200664055939,8.24595278444822,11.4589502273547,11.3018123666215
"ENSMUSG00000036104",10.6067078480907,10.8693946061422,10.6779706273775,10.8083582336012,10.8249076690083,10.7170403577442,10.6541114979023,10.7475927673195,10.5613790857629,10.6337749143988,10.5673876819213,10.3836800706237,10.4858256730392,10.4374645810826,10.5138812853952,10.5595452460441,10.5786059452725,10.6227599742012,10.5704372137566,10.7446820001915,10.8573349758219,10.7075439198695,10.656980596264,10.6131763730817,10.6825263832502,10.800338300534,10.7415033121743,10.4860734210461,10.3796114773044,10.4912559711071,10.5240532658549,10.7289475951363,10.6889530595137,10.7659888083277,11.5035974105783,11.6007291342076
"ENSMUSG00000006494",10.5760471138979,10.7932174042703,10.4974577610577,10.9349502586856,10.2087794423704,10.3235581142087,10.1013247208819,10.5714327937678,10.4989780627556,10.1587648806406,10.172957286861,10.0863039432565,10.083044653852,10.2529420476874,10.5298922332133,10.2967947829039,10.1657741741805,10.3172813401889,9.9775857118494,10.383499971024,10.7874114896108,10.7184662539145,10.6143540347867,10.2350303632633,10.5171229991094,10.477874143864,10.4974920741678,10.0036365740554,10.1165485712567,10.4376654018855,10.3590841317005,10.3273430596447,10.0184797995866,10.627030985926,8.64572504320036,8.67808395846138
"ENSMUSG00000036106",8.33542536733113,8.20101206610391,8.36838332768165,7.96665367567969,8.73014306788471,8.61531498925675,8.6358533056706,9.4066299089493,9.48193795342545,8.93241473787567,8.98227573779131,8.04233577604149,8.16259092804803,8.04149445321787,8.54442505086797,8.46657976372039,8.55192097259313,8.35420101254997,8.16911268575217,8.25719617741894,8.4588201531819,7.95832477681663,8.53477615051563,8.78253544811191,9.53753837987061,9.53984462995889,9.62952182161896,7.85376266075666,8.04418185239236,8.47443285946055,8.52854731882046,8.53048933767198,8.27456399699514,8.25163071310837,8.58810628174751,8.63311705540972
"ENSMUSG00000036109",8.76912643716793,8.75734185446644,8.63654627718629,8.9747417281107,8.38846106129108,8.34617292209141,8.38215045330575,8.12275289440713,8.10860106373794,8.53598218769506,8.31620303243389,8.87545831834183,8.8550910983408,8.81018979034322,8.32065413112124,8.46304486420884,8.30148376611263,8.13390150685467,8.31958233815826,8.24722345213986,8.37635198285619,8.80679651138533,8.41252637785599,8.22506512182864,8.17454871220331,8.07243109920257,7.96838778245201,8.66093892009237,8.80693479519498,8.33389727835391,8.3289551616317,8.44290337453085,8.01287567562272,8.27375965591878,3.13922325985271,5.44988173547752
